p_theta	p_rho	p_npop	p_ej_time_pop_2_1	p_init_size_pop_0	s_segs_1	s_segs_2	s_segs	s_pi_1	s_pi_2	s_theta_pi	s_theta_w_1	s_theta_w_2	s_theta_w	s_tajimasD_1	s_tajimasD_2	s_tajimasD	s_ZnS_1	s_ZnS_2	s_ZnS	s_fst	s_perc_shared_1_2	s_perc_private_1_2	s_perc_fixed_dif_1_2	s_pairwise_fst_1_2	s_FayWuH_1	s_FayWuH_2	s_FayWuH	s_dvk_1	s_dvh_1	s_dvk_2	s_dvh_2	s_dvk	s_dvh	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.100000e+01	54	1.100000e+01	4.666667e+00	2.219697e+01	1.051095e+01	4.817518e+00	1.788152e+01	2.926920e-01	-1.893774e-01	1.110109e+00	3.597182e-01	2.560000e-01	3.345284e-01	6.269841e-01	0.000000e+00	6.481481e-01	3.518519e-01	6.269841e-01	-3.175102e+00	-1.315121e+01	6.323383e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.600000e+01	7.000000e+00	49	7.400000e+00	2.333333e+00	2.093939e+01	7.007299e+00	3.065693e+00	1.622582e+01	3.465863e-01	-1.390308e+00	1.332390e+00	3.411875e-01	3.600000e-01	4.374716e-01	7.517007e-01	0.000000e+00	4.693878e-01	5.306122e-01	7.517007e-01	-6.919269e+00	-1.984302e+01	4.796027e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	8.000000e+00	42	1.106667e+01	3.333333e+00	1.490909e+01	1.094891e+01	3.503650e+00	1.390785e+01	6.775389e-02	-2.865782e-01	3.284917e-01	2.936731e-01	3.360714e-01	2.377662e-01	4.953271e-01	0.000000e+00	7.857143e-01	2.142857e-01	4.953271e-01	-1.651633e+00	-6.388102e+00	8.199489e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.300000e+01	1.300000e+01	72	1.353333e+01	5.133333e+00	2.769697e+01	1.445255e+01	5.693431e+00	2.384203e+01	-4.039412e-01	-6.014669e-01	7.490773e-01	3.978872e-01	1.910577e-01	3.222325e-01	6.433121e-01	0.000000e+00	6.388889e-01	3.611111e-01	6.433121e-01	-4.259781e+00	-1.152930e+01	6.378493e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.400000e+01	56	1.006667e+01	6.733333e+00	2.218182e+01	1.138686e+01	6.131387e+00	1.854380e+01	-7.312962e-01	6.028432e-01	9.033405e-01	3.358684e-01	4.340659e-01	3.077178e-01	6.006339e-01	0.000000e+00	7.142857e-01	2.857143e-01	6.006339e-01	-5.110368e+00	-6.949781e+00	5.211574e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	9.000000e+00	52	1.073333e+01	4.666667e+00	2.213636e+01	9.197080e+00	3.941606e+00	1.721924e+01	1.045615e+00	1.095621e+00	1.312099e+00	4.529524e-01	4.555556e-01	3.809268e-01	6.321656e-01	0.000000e+00	5.769231e-01	4.230769e-01	6.321656e-01	-5.224836e+00	-1.163732e+01	7.174407e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	1.900000e+01	70	1.186667e+01	7.733333e+00	2.481818e+01	1.313869e+01	8.321168e+00	2.317975e+01	-6.132981e-01	-4.403968e-01	3.272681e-01	3.852529e-01	2.463158e-01	2.566746e-01	5.841584e-01	0.000000e+00	7.000000e-01	3.000000e-01	5.841584e-01	-3.868209e+00	-7.011361e+00	5.195668e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	1.700000e+01	54	8.866667e+00	7.200000e+00	1.974242e+01	9.197080e+00	7.445255e+00	1.788152e+01	-2.248883e-01	-2.043275e-01	4.786999e-01	2.390635e-01	3.302941e-01	2.530091e-01	5.719361e-01	0.000000e+00	7.037037e-01	2.962963e-01	5.719361e-01	-3.975419e+00	-5.129050e+00	7.222443e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.900000e+01	8.000000e+00	59	1.260000e+01	3.333333e+00	2.262121e+01	1.270073e+01	3.503650e+00	1.953722e+01	-5.019252e-02	-2.865782e-01	7.278527e-01	2.682499e-01	3.457143e-01	3.039629e-01	6.277259e-01	0.000000e+00	6.271186e-01	3.728814e-01	6.277259e-01	-3.056272e+00	-1.673683e+01	5.593250e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.300000e+01	1.100000e+01	44	9.533333e+00	6.533333e+00	1.628788e+01	1.007299e+01	4.817518e+00	1.457013e+01	-3.365164e-01	2.154015e+00	5.388320e-01	2.757510e-01	9.090909e-01	2.445658e-01	4.850427e-01	0.000000e+00	7.727273e-01	2.272727e-01	4.850427e-01	-4.346067e+00	-5.240708e+00	1.780882e-01	5.000000e+00	7.777778e-01	3.000000e+00	6.111111e-01	8.000000e+00	8.472222e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.100000e+01	1.300000e+01	54	1.440000e+01	5.466667e+00	1.978788e+01	1.357664e+01	5.693431e+00	1.788152e+01	3.845211e-01	-2.435131e-01	4.903927e-01	3.204600e-01	2.872436e-01	2.393200e-01	4.762742e-01	0.000000e+00	8.148148e-01	1.851852e-01	4.762742e-01	-3.593819e-01	-8.862075e+00	7.851784e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.100000e+01	1.100000e+01	39	3.666667e+00	5.200000e+00	1.501515e+01	4.817518e+00	4.817518e+00	1.291443e+01	-1.444766e+00	4.801633e-01	7.401854e-01	2.843636e-01	2.982626e-01	3.245956e-01	6.863208e-01	0.000000e+00	5.641026e-01	4.358974e-01	6.863208e-01	-8.108265e+00	-6.526164e+00	5.409674e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	2.000000e+01	75	8.866667e+00	8.933333e+00	3.031818e+01	9.197080e+00	8.759124e+00	2.483545e+01	-2.248883e-01	1.242566e-01	1.023654e+00	2.475714e-01	3.440000e-01	3.593464e-01	6.880841e-01	0.000000e+00	5.466667e-01	4.533333e-01	6.880841e-01	-8.575546e+00	-8.836051e+00	5.848614e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.100000e+01	1.600000e+01	70	1.893333e+01	6.466667e+00	2.677273e+01	1.795620e+01	7.007299e+00	2.317975e+01	3.473506e-01	-4.771467e-01	7.176781e-01	2.887520e-01	5.008333e-01	2.545784e-01	5.039063e-01	0.000000e+00	8.142857e-01	1.857143e-01	5.039063e-01	-1.170709e+00	-1.218080e+01	4.142492e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	1.300000e+01	57	6.666667e+00	4.933333e+00	2.354545e+01	6.569343e+00	5.693431e+00	1.887494e+01	9.131596e-02	-8.162392e-01	1.139919e+00	2.349524e-01	2.910577e-01	3.996473e-01	7.371601e-01	0.000000e+00	4.912281e-01	5.087719e-01	7.371601e-01	-8.990481e+00	-1.256178e+01	4.270631e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.000000e+01	1.000000e+01	60	9.066667e+00	4.000000e+00	2.533333e+01	8.759124e+00	4.379562e+00	1.986836e+01	2.193580e-01	-5.205225e-01	1.268844e+00	2.940526e-01	1.846667e-01	4.075280e-01	7.251052e-01	0.000000e+00	5.000000e-01	5.000000e-01	7.251052e-01	-5.218608e+00	-2.020364e+01	4.663929e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	6.000000e+00	59	1.133333e+01	2.400000e+00	2.548485e+01	1.094891e+01	2.627737e+00	1.953722e+01	2.211801e-01	-4.960525e-01	1.403699e+00	2.684833e-01	6.800000e-01	4.228562e-01	7.130919e-01	0.000000e+00	5.254237e-01	4.745763e-01	7.130919e-01	-4.031927e+00	-2.915903e+01	5.675909e-01	6.000000e+00	8.333333e-01	3.000000e+00	5.000000e-01	9.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	4.000000e+00	60	8.266667e+00	2.133333e+00	2.709091e+01	8.321168e+00	1.751825e+00	1.986836e+01	-4.083149e-02	1.180586e+00	1.676913e+00	2.650877e-01	6.000000e-01	5.175044e-01	7.941953e-01	0.000000e+00	3.833333e-01	6.166667e-01	7.941953e-01	-9.369164e+00	-3.826304e+01	4.230075e-01	6.000000e+00	8.333333e-01	3.000000e+00	6.111111e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.100000e+01	2.800000e+01	75	1.626667e+01	1.213333e+01	2.354545e+01	1.795620e+01	1.226277e+01	2.483545e+01	-6.005983e-01	-6.673298e-02	-2.408478e-01	2.792226e-01	2.999089e-01	1.676659e-01	3.762811e-01	2.666667e-02	8.666667e-01	1.066667e-01	3.762811e-01	-5.853547e-01	-2.585976e+00	8.542920e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	1.000000e+01	55	1.340000e+01	4.000000e+00	1.877273e+01	1.313869e+01	4.379562e+00	1.821266e+01	1.259912e-01	-5.205225e-01	1.415257e-01	2.751207e-01	4.286667e-01	2.266666e-01	5.148699e-01	0.000000e+00	7.272727e-01	2.727273e-01	5.148699e-01	-1.604895e+00	-8.658704e+00	6.980160e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	9.000000e+00	58	7.933333e+00	5.066667e+00	2.522727e+01	8.321168e+00	3.941606e+00	1.920608e+01	-2.905598e-01	1.700051e+00	1.444910e+00	2.943421e-01	7.305556e-01	4.360006e-01	7.253521e-01	0.000000e+00	4.827586e-01	5.172414e-01	7.253521e-01	-5.149938e+00	-2.176179e+01	5.460855e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.500000e+01	9.000000e+00	68	1.400000e+01	4.266667e+00	2.433333e+01	1.532847e+01	3.941606e+00	2.251747e+01	-5.512306e-01	4.911913e-01	3.731330e-01	2.397162e-01	3.541667e-01	2.660339e-01	6.040462e-01	0.000000e+00	6.470588e-01	3.529412e-01	6.040462e-01	-2.034929e+00	-1.757236e+01	5.438154e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.100000e+01	2.000000e+01	73	1.926667e+01	9.133333e+00	2.500000e+01	1.795620e+01	8.759124e+00	2.417317e+01	4.658442e-01	2.669087e-01	1.585130e-01	3.118838e-01	2.718129e-01	1.977649e-01	4.107884e-01	0.000000e+00	8.356164e-01	1.643836e-01	4.107884e-01	-2.433843e+00	-3.143025e+00	6.069829e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	6.000000e+00	6.000000e+00	31	2.533333e+00	3.000000e+00	1.371212e+01	2.627737e+00	2.627737e+00	1.026532e+01	-2.056286e-01	8.108550e-01	1.512927e+00	5.733333e-01	4.000000e-01	4.955567e-01	7.838542e-01	0.000000e+00	3.870968e-01	6.129032e-01	7.838542e-01	-1.083505e+01	-1.529654e+01	4.171947e-01	3.000000e+00	6.111111e-01	4.000000e+00	7.222222e-01	7.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.300000e+01	1.100000e+01	52	1.053333e+01	3.933333e+00	1.919697e+01	1.007299e+01	4.817518e+00	1.721924e+01	2.870555e-01	-1.109996e+00	5.277426e-01	3.719763e-01	1.563636e-01	2.848858e-01	6.025641e-01	0.000000e+00	6.538462e-01	3.461538e-01	6.025641e-01	-3.874806e+00	-7.910502e+00	6.739595e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	9.000000e+00	54	1.433333e+01	3.466667e+00	2.195455e+01	1.313869e+01	3.941606e+00	1.788152e+01	5.759935e-01	-7.176687e-01	1.047747e+00	2.645179e-01	5.538889e-01	3.051080e-01	5.734824e-01	0.000000e+00	7.222222e-01	2.777778e-01	5.734824e-01	-2.057558e+00	-1.303380e+01	8.001627e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	9.000000e+00	52	9.800000e+00	4.133333e+00	2.125758e+01	1.094891e+01	3.941606e+00	1.721924e+01	-6.610204e-01	2.897146e-01	1.077601e+00	3.338250e-01	2.894444e-01	3.540535e-01	6.528239e-01	0.000000e+00	6.538462e-01	3.461538e-01	6.528239e-01	-3.497575e+00	-1.489577e+01	5.745737e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	7.000000e+00	35	9.533333e+00	2.533333e+00	1.174242e+01	9.197080e+00	3.065693e+00	1.158987e+01	2.288628e-01	-1.010629e+00	5.963165e-02	2.846786e-01	7.428571e-01	2.170760e-01	4.644970e-01	0.000000e+00	8.000000e-01	2.000000e-01	4.644970e-01	5.679169e-01	-9.638038e+00	8.138100e-01	6.000000e+00	8.333333e-01	3.000000e+00	6.111111e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.200000e+01	60	1.013333e+01	5.800000e+00	2.371212e+01	1.051095e+01	5.255474e+00	1.986836e+01	-2.259990e-01	6.303072e-01	8.924353e-01	3.109964e-01	2.718519e-01	3.259095e-01	6.443452e-01	0.000000e+00	6.000000e-01	4.000000e-01	6.443452e-01	-4.485462e+00	-1.131669e+01	6.480692e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.700000e+01	2.000000e+01	55	8.533333e+00	8.800000e+00	2.030303e+01	7.445255e+00	8.759124e+00	1.821266e+01	9.065005e-01	2.915518e-02	5.282243e-01	3.176920e-01	2.448553e-01	2.464349e-01	5.517241e-01	0.000000e+00	6.727273e-01	3.272727e-01	5.517241e-01	-3.624529e+00	-6.226748e+00	5.537004e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	6.000000e+00	47	8.666667e+00	2.466667e+00	1.953030e+01	8.321168e+00	2.627737e+00	1.556355e+01	2.588425e-01	-3.508405e-01	1.167456e+00	3.637427e-01	3.213333e-01	3.847415e-01	6.969147e-01	0.000000e+00	5.319149e-01	4.680851e-01	6.969147e-01	-8.252310e+00	-1.210976e+01	4.065451e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	1.100000e+01	43	7.666667e+00	4.600000e+00	1.678788e+01	6.569343e+00	4.817518e+00	1.423899e+01	1.029587e+00	-2.730700e-01	8.174874e-01	6.433333e-01	2.327475e-01	3.171235e-01	6.142558e-01	0.000000e+00	6.046512e-01	3.953488e-01	6.142558e-01	-6.476194e+00	-5.339589e+00	6.832831e-01	4.000000e+00	7.222222e-01	5.000000e+00	7.777778e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	2.100000e+01	62	1.120000e+01	8.666667e+00	2.378788e+01	9.635036e+00	9.197080e+00	2.053064e+01	1.018557e+00	-3.610136e-01	7.324710e-01	3.289214e-01	2.520000e-01	2.689748e-01	5.611193e-01	0.000000e+00	6.935484e-01	3.064516e-01	5.611193e-01	-3.759565e+00	-6.019920e+00	7.201286e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	9.000000e+00	48	1.100000e+01	4.066667e+00	1.724242e+01	1.138686e+01	3.941606e+00	1.589469e+01	-2.142943e-01	1.889763e-01	3.886515e-01	2.400368e-01	3.222222e-01	2.399832e-01	5.415822e-01	0.000000e+00	7.291667e-01	2.708333e-01	5.415822e-01	-1.687828e+00	-9.542604e+00	7.167624e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.300000e+01	1.700000e+01	46	6.533333e+00	6.933333e+00	1.851515e+01	5.693431e+00	7.445255e+00	1.523241e+01	9.019391e-01	-4.264931e-01	9.864532e-01	4.184615e-01	2.962316e-01	3.161033e-01	6.159696e-01	0.000000e+00	6.521739e-01	3.478261e-01	6.159696e-01	-9.464352e+00	-3.829691e+00	5.368554e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	5.000000e+00	46	1.006667e+01	1.933333e+00	1.709091e+01	1.138686e+01	2.189781e+00	1.523241e+01	-7.312962e-01	-6.554317e-01	5.584734e-01	3.326846e-01	3.920000e-01	3.135165e-01	6.288660e-01	0.000000e+00	6.739130e-01	3.260870e-01	6.288660e-01	-3.000583e+00	-1.567801e+01	5.856604e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.300000e+01	2.300000e+01	61	9.733333e+00	1.193333e+01	2.301515e+01	1.007299e+01	1.007299e+01	2.019950e+01	-2.118020e-01	1.160056e+00	6.432860e-01	2.670378e-01	4.708300e-01	2.475492e-01	5.075758e-01	0.000000e+00	7.540984e-01	2.459016e-01	5.075758e-01	-1.675592e+00	-6.231108e+00	7.073499e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.900000e+01	5.000000e+00	52	1.466667e+01	1.666667e+00	2.162121e+01	1.270073e+01	2.189781e+00	1.721924e+01	9.796028e-01	-1.336981e+00	1.174635e+00	3.269951e-01	2.320000e-01	3.408729e-01	6.016260e-01	0.000000e+00	6.538462e-01	3.461538e-01	6.016260e-01	-1.570584e+00	-2.479313e+01	7.609220e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	1.700000e+01	49	6.666667e+00	7.333333e+00	1.900000e+01	6.569343e+00	7.445255e+00	1.622582e+01	9.131596e-02	-9.324469e-02	7.841791e-01	2.286429e-01	2.318750e-01	2.852897e-01	6.111111e-01	0.000000e+00	6.530612e-01	3.469388e-01	6.111111e-01	-1.447620e+00	-9.369065e+00	6.898395e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.600000e+01	1.200000e+01	56	6.466667e+00	5.933333e+00	2.318182e+01	7.007299e+00	5.255474e+00	1.854380e+01	-4.771467e-01	7.846451e-01	1.151646e+00	2.772500e-01	4.912121e-01	3.917996e-01	7.151608e-01	0.000000e+00	5.000000e-01	5.000000e-01	7.151608e-01	-1.045098e+01	-9.016548e+00	5.385293e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.500000e+01	1.400000e+01	81	2.180000e+01	5.266667e+00	3.142424e+01	1.970803e+01	6.131387e+00	2.682228e+01	6.788143e-01	-8.660084e-01	7.967924e-01	3.327447e-01	2.529670e-01	2.819597e-01	5.478842e-01	0.000000e+00	7.283951e-01	2.716049e-01	5.478842e-01	-2.117286e+00	-1.389956e+01	5.573619e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	6.000000e+00	44	9.733333e+00	3.333333e+00	1.842424e+01	9.635036e+00	2.627737e+00	1.457013e+01	6.397653e-02	1.536915e+00	1.208977e+00	3.808442e-01	5.333333e-01	3.582580e-01	6.252390e-01	0.000000e+00	6.363636e-01	3.636364e-01	6.252390e-01	-2.397404e+00	-1.800530e+01	7.123530e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.800000e+01	2.700000e+01	49	7.466667e+00	1.333333e+01	1.563636e+01	7.883212e+00	1.182482e+01	1.622582e+01	-3.286224e-01	8.056247e-01	-1.666235e-01	2.192810e-01	3.351377e-01	1.584575e-01	3.157895e-01	0.000000e+00	9.183673e-01	8.163265e-02	3.157895e-01	-1.626543e+00	4.530544e-02	1.024904e+00	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	1.000000e+01	50	9.000000e+00	3.733333e+00	1.880303e+01	9.197080e+00	4.379562e+00	1.655696e+01	-1.341381e-01	-8.862229e-01	6.225879e-01	3.065939e-01	5.673333e-01	3.059314e-01	6.416510e-01	0.000000e+00	6.200000e-01	3.800000e-01	6.416510e-01	-2.555626e+00	-1.304150e+01	6.155887e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.100000e+01	1.400000e+01	50	1.466667e+01	6.666667e+00	1.830303e+01	1.357664e+01	6.131387e+00	1.655696e+01	5.090587e-01	5.360772e-01	4.839927e-01	3.078548e-01	4.725275e-01	2.079601e-01	3.962264e-01	2.000000e-02	8.600000e-01	1.200000e-01	3.962264e-01	-1.717047e+00	-3.959759e+00	6.445955e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	7.000000e+00	2.100000e+01	44	3.400000e+00	8.266667e+00	1.674242e+01	3.065693e+00	9.197080e+00	1.457013e+01	6.346456e-01	-6.332642e-01	6.814160e-01	3.119048e-01	3.166667e-01	2.988982e-01	6.315789e-01	0.000000e+00	6.363636e-01	3.636364e-01	6.315789e-01	-8.078944e+00	-4.997669e+00	6.360294e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.300000e+01	48	1.173333e+01	6.400000e+00	1.830303e+01	1.051095e+01	5.693431e+00	1.589469e+01	7.315843e-01	7.587575e-01	6.945017e-01	4.203261e-01	4.930769e-01	2.642397e-01	4.828897e-01	0.000000e+00	7.708333e-01	2.291667e-01	4.828897e-01	-5.543829e-01	-1.058287e+01	4.287177e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.800000e+01	1.000000e+01	78	2.040000e+01	4.133333e+00	2.812121e+01	2.102190e+01	4.379562e+00	2.582886e+01	-1.894108e-01	-3.376723e-01	4.118613e-01	2.661875e-01	4.880000e-01	2.538490e-01	5.422886e-01	0.000000e+00	7.435897e-01	2.564103e-01	5.422886e-01	-1.434458e+00	-1.913467e+01	3.965739e-01	6.000000e+00	8.333333e-01	3.000000e+00	5.000000e-01	9.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.300000e+01	51	1.200000e+01	5.733333e+00	1.857576e+01	1.138686e+01	5.693431e+00	1.688810e+01	3.396363e-01	4.284994e-02	4.589040e-01	3.505231e-01	5.123077e-01	2.454764e-01	5.009381e-01	0.000000e+00	7.647059e-01	2.352941e-01	5.009381e-01	-5.626094e-01	-8.689996e+00	7.655196e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.000000e+01	53	1.326667e+01	4.600000e+00	2.096970e+01	1.138686e+01	4.379562e+00	1.755038e+01	1.041282e+00	3.023034e-01	8.957026e-01	7.021000e-01	4.146667e-01	3.344238e-01	5.525876e-01	0.000000e+00	6.792453e-01	3.207547e-01	5.525876e-01	-1.875365e+00	-1.699672e+01	1.586187e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	2.200000e+01	47	6.666667e+00	9.733333e+00	1.700000e+01	6.569343e+00	9.635036e+00	1.556355e+01	9.131596e-02	6.397653e-02	4.227626e-01	2.644048e-01	4.036364e-01	2.376503e-01	4.959016e-01	0.000000e+00	7.872340e-01	2.127660e-01	4.959016e-01	-6.476194e+00	-1.743566e+00	5.534480e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
