p_theta	p_rho	p_pop_change_time	p_pop_change_newpop	s_segs	s_theta_pi	s_theta_w	s_tajimasD	s_ZnS	s_FayWuH	s_dvk	s_dvh	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.742424e+00	1.986836e+00	-4.691477e-01	1.937138e-01	-2.182512e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.848485e+00	2.649114e+00	-1.206879e+00	1.369421e-01	-1.498848e+00	7.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.954545e+00	1.986836e+00	-6.198105e-02	2.132231e-01	-8.928458e-01	5.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	4.681818e+00	3.973671e+00	7.486424e-01	2.245098e-01	5.874003e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	7.424242e-01	9.934178e-01	-8.287915e-01	1.037649e-01	6.123033e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.196970e+00	9.934178e-01	6.721369e-01	2.575758e-01	-3.544914e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.484848e+00	1.986836e+00	-9.635643e-01	7.535966e-02	-4.365024e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.848485e+00	3.642532e+00	2.352535e-01	1.953162e-01	7.669776e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.530303e+00	3.642532e+00	-1.281957e-01	1.515302e-01	8.783131e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.424242e+00	2.317975e+00	1.794050e-01	2.659939e-01	-1.413650e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	6.363636e-01	9.934178e-01	-1.179008e+00	1.487603e-02	5.800768e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.575758e+00	2.649114e+00	-1.617992e+00	3.679654e-01	-2.168546e+00	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	9.545455e-01	9.934178e-01	-1.283582e-01	5.454545e-02	6.767563e-01	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.954545e+00	2.980253e+00	-3.501389e-02	1.724548e-01	6.541678e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.924242e+00	2.317975e+00	1.023525e+00	3.498413e-01	-5.124482e-01	4.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	2.242424e+00	1.655696e+00	1.306310e+00	4.240000e-01	3.626849e-01	4.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.621212e+00	1.986836e+00	-7.018143e-01	5.785124e-02	5.753895e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	14	5.772727e+00	4.635950e+00	1.046167e+00	4.474097e-01	2.734330e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.893939e+00	2.317975e+00	-7.158735e-01	1.929339e-01	-4.417657e-01	7.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.424242e+00	1.655696e+00	-5.153167e-01	1.284628e-01	-8.613766e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	2.106061e+00	3.642532e+00	-1.755063e+00	1.153719e-01	1.608179e-01	7.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.454545e+00	3.311393e+00	1.778519e-01	2.616783e-01	3.207374e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.696970e+00	1.986836e+00	-5.563977e-01	2.425666e-01	-2.539650e+00	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	4.560606e+00	2.980253e+00	2.152412e+00	5.661678e-01	4.506489e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.424242e+00	1.655696e+00	-5.153167e-01	8.482645e-02	7.707053e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.409091e+00	2.649114e+00	-3.618143e-01	1.062831e-01	9.088760e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	13	3.106061e+00	4.304811e+00	-1.179535e+00	1.846660e-01	-1.347108e+00	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.136364e+00	9.934178e-01	4.720131e-01	1.590909e-01	6.767563e-01	4.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.757576e+00	1.986836e+00	-4.400643e-01	1.184573e-01	3.968204e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	14	4.696970e+00	4.635950e+00	5.615604e-02	2.061055e-01	9.519518e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.000000e+00	9.934178e-01	2.173460e-02	5.038961e-02	5.800768e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.742424e+00	2.649114e+00	1.406568e-01	2.093154e-01	3.029587e-01	8.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	7.424242e-01	9.934178e-01	-8.287915e-01	1.037649e-01	6.123033e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	14	5.166667e+00	4.635950e+00	4.884143e-01	2.371684e-01	-3.747044e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.424242e+00	9.934178e-01	1.422601e+00	4.444444e-01	-8.378887e-01	4.000000e+00	5.972222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.151515e+00	3.311393e+00	-1.986308e-01	1.072594e-01	2.138249e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	5.000000e-01	9.934178e-01	-1.629287e+00	8.264463e-03	4.833974e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	2.287879e+00	1.655696e+00	1.407512e+00	4.852690e-01	2.946815e-01	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.121212e+00	9.934178e-01	4.219822e-01	2.323232e-01	4.511709e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.696970e+00	1.655696e+00	9.189227e-02	3.520000e-01	-1.813424e-01	4.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	15	4.227273e+00	4.967089e+00	-6.394906e-01	2.257376e-01	-9.456927e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.969697e+00	2.649114e+00	-1.024163e+00	3.004014e-01	5.421365e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	2.030303e+00	1.655696e+00	8.340366e-01	2.723810e-01	4.533561e-02	5.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.681818e+00	2.317975e+00	6.142545e-01	1.984168e-01	9.012021e-01	6.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.969697e+00	3.973671e+00	-4.201626e-03	1.351589e-01	3.916002e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.590909e+00	3.642532e+00	-5.896729e-02	1.305656e-01	4.824537e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.787879e+00	2.649114e+00	2.091756e-01	1.503938e-01	4.464654e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.545455e+00	2.649114e+00	-1.562580e-01	1.377037e-01	7.653692e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.712121e+00	2.317975e+00	-1.022826e+00	5.107438e-01	-1.714051e+00	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	5.000000e-01	9.934178e-01	-1.629287e+00	8.264463e-03	4.833974e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.893939e+00	2.317975e+00	-7.158735e-01	2.173672e-01	8.305195e-01	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.545455e+00	2.317975e+00	3.840400e-01	2.928881e-01	-4.240951e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.848485e-01	1.324557e+00	-9.020127e-01	1.921488e-01	-2.573758e+00	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.030303e+00	2.317975e+00	-4.856591e-01	3.340260e-01	8.835314e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.015152e+00	9.934178e-01	7.176555e-02	1.030303e-01	4.189444e-01	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	0	0.000000e+00	0.000000e+00	nan	nan	nan	1.000000e+00	0.000000e+00	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.833333e+00	1.986836e+00	1.624852e+00	4.231905e-01	4.960254e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.484848e+00	2.649114e+00	1.259797e+00	2.750428e-01	-3.507942e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	4.303030e+00	3.642532e+00	7.544665e-01	2.630033e-01	2.474121e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.212121e+00	1.324557e+00	-2.985459e-01	5.200000e-01	-1.698150e+00	3.000000e+00	5.000000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.924242e+00	2.317975e+00	-6.647148e-01	1.637588e-01	1.767063e-02	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.848485e+00	2.317975e+00	-7.926117e-01	1.210390e-01	8.835314e-01	6.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.090909e+00	2.649114e+00	-8.414458e-01	1.266050e-01	-6.696981e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.439394e+00	3.311393e+00	1.590277e-01	2.227512e-01	2.271890e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	15	4.106061e+00	4.967089e+00	-7.442653e-01	2.081238e-01	9.552451e-03	9.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	2.287879e+00	1.655696e+00	1.407512e+00	2.941134e-01	2.946815e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.257576e+00	2.649114e+00	9.172030e-01	2.327782e-01	8.450952e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.969697e+00	1.986836e+00	-3.289771e-02	1.188411e-01	6.745946e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	2.166667e+00	1.655696e+00	1.137641e+00	4.126407e-01	6.573663e-01	4.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.212121e+00	2.649114e+00	-6.587290e-01	1.058234e-01	7.972596e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.636364e+00	2.649114e+00	-1.922039e-02	8.155441e-02	9.567116e-02	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.530303e+00	2.649114e+00	-1.790975e-01	2.272712e-01	2.710683e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.333333e+00	1.986836e+00	6.651022e-01	1.795920e-01	4.365024e-01	6.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	8.333333e-01	1.655696e+00	-1.830936e+00	8.264463e-03	5.666951e-01	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.196970e+00	2.317975e+00	-2.042858e-01	9.650794e-02	9.718846e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.045455e+00	2.317975e+00	-4.600797e-01	1.837531e-01	7.951783e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.000000e+00	9.934178e-01	2.173460e-02	5.038961e-02	1.933589e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.393939e+00	1.324557e+00	1.842276e-01	2.113341e-01	2.122687e-01	4.000000e+00	6.388889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.227273e+00	2.317975e+00	-1.531270e-01	1.475197e-01	-2.650594e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.909091e+00	3.642532e+00	3.044819e-01	3.610819e-01	2.226709e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.212121e+00	2.649114e+00	8.486842e-01	3.475741e-01	1.275615e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.969697e+00	3.973671e+00	-4.201626e-03	2.669028e-01	2.533884e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.409091e+00	1.986836e+00	8.105189e-01	3.725856e-01	4.166614e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.090909e-01	1.324557e+00	-1.103168e+00	1.845730e-01	6.368061e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.530303e+00	2.317975e+00	-1.329779e+00	8.058695e-02	4.064245e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.287879e+00	2.317975e+00	-5.080951e-02	2.211390e-01	4.417657e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	-3.459952e+00	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.045455e+00	2.317975e+00	-4.600797e-01	1.448706e-01	-9.012021e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.106061e+00	1.986836e+00	2.288523e-01	2.302768e-01	-4.563434e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	2.560606e+00	3.642532e+00	-1.235850e+00	1.202585e-01	8.288307e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.227273e+00	2.980253e+00	-1.025546e+00	1.409504e-01	8.286125e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.590909e+00	1.655696e+00	-1.442446e-01	9.294766e-02	-4.760239e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.515152e+00	2.980253e+00	-6.334606e-01	1.586892e-01	6.687049e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.939394e+00	2.980253e+00	-5.564998e-02	1.324927e-01	5.524084e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.924242e+00	2.980253e+00	1.285696e+00	3.221377e-01	3.634266e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.515152e+00	1.986836e+00	-9.053976e-01	7.482094e-02	5.555485e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.878788e+00	3.311393e+00	7.049275e-01	2.668031e-01	3.741936e-01	7.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.590909e+00	3.311393e+00	3.472690e-01	1.711075e-01	2.004609e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.303030e+00	3.311393e+00	-1.038947e-02	3.325069e-01	6.682028e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.484848e+00	1.986836e+00	9.559355e-01	2.832963e-01	6.349126e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.666667e+00	2.317975e+00	5.886751e-01	2.943161e-01	3.534126e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.651515e+00	1.986836e+00	-6.436477e-01	1.674050e-01	-5.753895e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.515152e+00	1.655696e+00	-3.129137e-01	9.118064e-02	-7.253697e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.378788e+00	1.986836e+00	-1.167148e+00	2.351882e-01	7.341177e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.318182e+00	1.986836e+00	-1.283481e+00	1.049587e-01	6.547536e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.075758e+00	1.655696e+00	-1.291195e+00	3.146006e-01	-2.062770e+00	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	3.030303e-01	3.311393e-01	-1.949214e-01	nan	5.032657e-01	2.000000e+00	2.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.272727e+00	1.986836e+00	-1.370731e+00	8.178512e-02	-2.380922e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.848485e+00	2.317975e+00	8.956278e-01	2.439967e-01	-7.068251e-02	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.712121e+00	1.655696e+00	1.256261e-01	1.470386e-01	-1.110722e+00	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	6.515152e-01	6.622786e-01	-4.749065e-02	1.818182e-01	-4.592713e-01	3.000000e+00	4.861111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.515152e+00	1.655696e+00	-3.129137e-01	6.118064e-02	3.626849e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.636364e-01	9.934178e-01	-4.285439e-01	4.604486e-02	9.667947e-02	4.000000e+00	6.388889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	9.696970e-01	1.655696e+00	-1.527332e+00	1.550413e-01	6.346985e-01	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.696970e+00	3.311393e+00	-7.633547e-01	2.549789e-01	2.940092e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	6.363636e-01	9.934178e-01	-1.179008e+00	1.603306e-01	5.800768e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	1.075758e+00	6.622786e-01	1.824366e+00	7.142857e-01	-2.922635e-01	3.000000e+00	5.694444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.818182e+00	3.642532e+00	2.006392e-01	1.872879e-01	4.453419e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.787879e-01	9.934178e-01	-3.785130e-01	6.336088e-02	3.222649e-01	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	4.696970e-01	6.622786e-01	-8.497150e-01	4.545455e-01	-1.461318e+00	3.000000e+00	2.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.575758e+00	2.980253e+00	8.110660e-01	3.642534e-01	2.907412e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.121212e+00	2.980253e+00	-1.169999e+00	1.101724e-01	-5.814825e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	2.287879e+00	1.655696e+00	1.407512e+00	3.145536e-01	-2.493458e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.969697e+00	2.317975e+00	-5.879766e-01	1.378504e-01	8.128489e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	4.318182e+00	3.311393e+00	1.250827e+00	3.779648e-01	2.004609e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.545455e+00	2.317975e+00	-1.304199e+00	1.500459e-01	-1.378309e+00	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	6.515152e-01	6.622786e-01	-4.749065e-02	4.545455e-02	5.427751e-01	3.000000e+00	5.416667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	2.000000e+00	1.655696e+00	7.665690e-01	2.307776e-01	-1.088055e+00	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.030303e+00	2.317975e+00	-4.856591e-01	1.293979e-01	3.534126e-02	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	1.030303e+00	6.622786e-01	1.623810e+00	1.250000e-01	-6.680310e-01	4.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	1.803030e+00	3.311393e+00	-1.873979e+00	5.168044e-02	7.082950e-01	9.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.621212e+00	1.986836e+00	-7.018143e-01	1.252893e-01	8.134817e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.136364e+00	3.311393e+00	-2.174549e-01	1.899117e-01	-6.815669e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.212121e+00	1.655696e+00	-9.875904e-01	1.228650e-01	-6.346985e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.318182e+00	3.642532e+00	-3.704951e-01	1.284201e-01	7.051246e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.121212e+00	2.317975e+00	-3.321827e-01	1.793894e-01	-9.188727e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	6.363636e-01	9.934178e-01	-1.179008e+00	1.487603e-02	5.800768e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	14	4.030303e+00	4.635950e+00	-5.573718e-01	1.244969e-01	9.924604e-01	1.000000e+01	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.530303e+00	1.655696e+00	-2.791799e-01	7.719008e-02	-2.266780e-02	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.196970e+00	3.311393e+00	-1.421584e-01	1.503558e-01	8.152075e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.636364e-01	9.934178e-01	-4.285439e-01	4.604486e-02	4.833974e-01	4.000000e+00	6.388889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	9.696970e-01	1.655696e+00	-1.527332e+00	5.586777e-02	-7.253697e-01	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.121212e+00	9.934178e-01	4.219822e-01	7.333333e-01	-3.222649e-01	3.000000e+00	4.027778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.939394e+00	2.980253e+00	1.306332e+00	4.688889e-01	-5.814825e-01	5.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	6.515152e-01	6.622786e-01	-4.749065e-02	4.545455e-02	-2.964387e+00	3.000000e+00	5.416667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	7.424242e-01	9.934178e-01	-8.287915e-01	2.295684e-02	6.123033e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.090909e+00	3.311393e+00	-2.739273e-01	2.140627e-01	-1.603687e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.333333e+00	3.642532e+00	-3.531880e-01	2.335530e-01	4.948243e-02	7.000000e+00	7.083333e-01	
